TestID	OracleID	Project	ClassName	TestName	TrueOracle	GenOracle	Time	Correct
	9	/	TestContainer_BasicTest	testConstructor_withTestClassInstance	assertEquals(test,testContainer.getTestInstance());	assertTrue(testContainer.getTestCase()!=null);	31.01	0
	10	/	TestContainer_BasicTest	testConstructor_withTestClassInstance	assertEquals(test,testContainer.getTestInstance());	assertTrue(testContainer.getTestInstance()!=null);	22.96	0
	15	/	TestContainer_BasicTest	testConstructor_withTestClassInstance	assertEquals(test,testContainer.getTestInstance());	assertTrue(userDir.exists());	9.51	0
	18	/	TestContainer_BasicTest	testConstructor_withTestClassInstance	assertEquals(test,testContainer.getTestInstance());	assertNotNull(testContainer.getTestContext());	9.71	0
	19	/	TestContainer_BasicTest	testConstructor_withTestClassInstance	assertEquals(test,testContainer.getTestInstance());	assertTrue(testContainer!=null);	31.25	0
	29	/	TestContainer_BasicTest	testConstructor_withTestClassInstance	assertEquals(test,testContainer.getTestInstance());	assertNotNull(userDir.listFiles());	9.58	0
15	2	/	FormatUtilsTest	testHumanReadableByteCount_GigaByte_NoSI	assertEqualsStringFormat("STR","STR",actual);	assertEquals("STR",humanReadableByteCount(2000000000,true));	17.67	0
	3	/	FormatUtilsTest	testHumanReadableByteCount_GigaByte_NoSI	assertEqualsStringFormat("STR","STR",actual);	assertTrue("STR");	123.17	0
	5	/	FormatUtilsTest	testHumanReadableByteCount_GigaByte_NoSI	assertEqualsStringFormat("STR","STR",actual);	assertNotNull(humanReadableByteCount(2000000000,true));	9.08	0
	6	/	FormatUtilsTest	testHumanReadableByteCount_GigaByte_NoSI	assertEqualsStringFormat("STR","STR",actual);	assertNotEquals("STR",humanReadableByteCount(2000000000,true));	9.73	0
	27	/	FormatUtilsTest	testHumanReadableByteCount_GigaByte_NoSI	assertEqualsStringFormat("STR","STR",actual);	assertThrows(Exception.class,()->{humanReadableByteCount(-1,false);	11.26	0
	28	/	FormatUtilsTest	testHumanReadableByteCount_GigaByte_NoSI	assertEqualsStringFormat("STR","STR",actual);	assertTimeout(Duration.ofMillis(timeout),()->{humanReadableByteCount(-10000,false);	11.05	0
	29	/	FormatUtilsTest	testHumanReadableByteCount_GigaByte_NoSI	assertEqualsStringFormat("STR","STR",actual);	assertNotEquals("STR",humanReadableByteCount(1000000000,false));	9.83	0
16	7	/	BuildInfoUtilsTest	testIsMinVersion_whenVersionCannotBeFound_thenReturnFalse	assertFalse(isMinVersion("STR",null));	assertTrue("STR");	15.47	0
17	0	jcodec/jcodec	NalUnitTypeTest	testIdentifiesBadTypeCorrectly	assertEquals("STR",NALUnitType.fromValue(1),NALUnitType.NON_IDR_SLICE);	assertNull(NALUnitType.fromValue(-1));	79.09	0
	1	/	NalUnitTypeTest	testIdentifiesBadTypeCorrectly	assertEquals("STR",NALUnitType.fromValue(1),NALUnitType.NON_IDR_SLICE);	assertEquals(null,NALUnitType.fromValue(-1));	27.72	0
	2	/	NalUnitTypeTest	testIdentifiesBadTypeCorrectly	assertEquals("STR",NALUnitType.fromValue(1),NALUnitType.NON_IDR_SLICE);	assertTrue(NALUnitType.fromValue(0)instanceofNALUnitType);	26.21	0
	3	/	NalUnitTypeTest	testIdentifiesBadTypeCorrectly	assertEquals("STR",NALUnitType.fromValue(1),NALUnitType.NON_IDR_SLICE);	assertNotNull(NALUnitType.fromValue(1));	24.96	0
	4	/	NalUnitTypeTest	testIdentifiesBadTypeCorrectly	assertEquals("STR",NALUnitType.fromValue(1),NALUnitType.NON_IDR_SLICE);	assertNotEquals(null,NALUnitType.fromValue(2));	26.08	0
	5	/	NalUnitTypeTest	testIdentifiesBadTypeCorrectly	assertEquals("STR",NALUnitType.fromValue(1),NALUnitType.NON_IDR_SLICE);	assertSame(NALUnitType.fromValue(3),NALUnitType.fromValue(3));	27.17	0
	6	/	NalUnitTypeTest	testIdentifiesBadTypeCorrectly	assertEquals("STR",NALUnitType.fromValue(1),NALUnitType.NON_IDR_SLICE);	assertNotSame(NALUnitType.fromValue(4),NALUnitType.fromValue(5));	31.66	0
	7	/	NalUnitTypeTest	testIdentifiesBadTypeCorrectly	assertEquals("STR",NALUnitType.fromValue(1),NALUnitType.NON_IDR_SLICE);	assertArrayEquals(newint[]{1,2,3},newint[]{1,2,3});	31.39	0
	8	/	NalUnitTypeTest	testIdentifiesBadTypeCorrectly	assertEquals("STR",NALUnitType.fromValue(1),NALUnitType.NON_IDR_SLICE);	assertFalse(NALUnitType.fromValue(6)==NALUnitType.fromValue(7));	31.33	0
	9	/	NalUnitTypeTest	testIdentifiesBadTypeCorrectly	assertEquals("STR",NALUnitType.fromValue(1),NALUnitType.NON_IDR_SLICE);	assertThat(NALUnitType.fromValue(8),notNullValue());	32.38	0
18	0	orientechnologies/orientdb	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertEquals("name",focal.getName()));	71.89	0
	1	/	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertNotNull(focal.getName());	48.67	0
	2	/	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertThat(focal.getName(),is(org.hamcrest.Matchers.notNullValue()));	70.14	0
	3	/	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertFalse(focal.getName().isEmpty());	81.48	0
	4	/	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertEquals(nameProperty.getName(),PROP_NAME);	84.31	0
	5	/	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertNotNull(focal.getName());	66.9	0
	6	/	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertEquals(nameProperty.getName(),PROP_NAME);	66.68	1
	7	/	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertThat(focal.getName(),is(notNullValue()));	68.46	0
	8	/	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertNotEquals("",focal.getName());	48.7	0
	9	/	OCreatePropertyStatementExecutionTest	testIfNotExists	assertEquals(nameProperty.getName(),PROP_NAME);	assertTrue(!focal.getName().isEmpty());	74.83	0
19	0	orientechnologies/orientdb	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertExtended(5.55,doubleSerializer.deserializeFromByteBufferObject(buffer),0.0);	72.82	0
	1	/	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertFalse(f + " ");	201.55	0
	2	/	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertEquals(2.2,doubleSerializer.deserializeFromByteBufferObject(buffer));	52.43	0
	3	/	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertTrue(f + " ");	62.03	0
	4	/	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertEquals(Double.valueOf(f),doubleSerializer.deserializeFromByteBufferObject(buffer));	78.87	0
	5	/	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	62.67	1
	6	/	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertEquals(expectedDouble,doubleSerializer.deserializeFromByteBufferObject(buffer) );	185.38	0
	7	/	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertEquals(expectedResult,methodCall);	92.65	0
	8	/	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertNotNull(buffer);	75.26	0
	9	/	DoubleSerializerTest	testNativeDirectMemoryCompatibility	assertEquals(doubleSerializer.deserializeFromByteBufferObject(buffer),OBJECT);	assertEquals(OBJECT,doubleSerializer.deserializeFromByteBufferObject(buffer));	76.42	0
20	0	adlnet/jxapi	AboutTest	testSetVersion	assertNotNull(version);	assertEquals(expected,version.get(0));	43.24	0
	1	/	AboutTest	testSetVersion	assertNotNull(version);	assertTrue(version.contains(expected));	23.74	0
	2	/	AboutTest	testSetVersion	assertNotNull(version);	assertArrayEquals(versionInput.toArray(),about.getVersion().toArray());	24.02	0
	3	/	AboutTest	testSetVersion	assertNotNull(version);	assertNotEquals(expected,version.get(0));	23.4	0
	4	/	AboutTest	testSetVersion	assertNotNull(version);	assertNotNull(version);	21.72	1
	5	/	AboutTest	testSetVersion	assertNotNull(version);	assertFalse(version.isEmpty());	14.65	0
	6	/	AboutTest	testSetVersion	assertNotNull(version);	assertNotNull(version);	29.61	0
	7	/	AboutTest	testSetVersion	assertNotNull(version);	assertNull(about.getVersion());	26.77	0
	8	/	AboutTest	testSetVersion	assertNotNull(version);	assertSame(versionInput,about.getVersion());	17.74	0
	9	/	AboutTest	testSetVersion	assertNotNull(version);	assertNotSame(versionInput,about.getVersion());	13.46	0
21	0	adlnet/jxapi	ContextTest	testGetRevision	assertNotNull(actual);	assertEquals(expected,actual);	17.48	0
	1	/	ContextTest	testGetRevision	assertNotNull(actual);	assertTrue(initialValue.equals(finalValue));	26.67	0
	2	/	ContextTest	testGetRevision	assertNotNull(actual);	assertEquals(expected,actual);	18.24	0
	3	/	ContextTest	testGetRevision	assertNotNull(actual);	assertThat(actual,org.hamcrest.Matchers.equalTo(expected));	17.84	0
	4	/	ContextTest	testGetRevision	assertNotNull(actual);	assertNotNull(actual);	21.42	1
	5	/	ContextTest	testGetRevision	assertNotNull(actual);	assertEquals(actual,expected);	24.07	0
	7	/	ContextTest	testGetRevision	assertNotNull(actual);	assertNotEquals(actual,expected);	15.38	0
	8	/	ContextTest	testGetRevision	assertNotNull(actual);	assertEquals(expected,actual);	28.24	0
	9	/	ContextTest	testGetRevision	assertNotNull(actual);	assertEquals(expected,actual);	22.13	0
22	0	adlnet/jxapi	VerbsTest	testAnswered	assertNotNull(actual);	assertTrue(boolValue);	24.14	0
	1	/	VerbsTest	testAnswered	assertNotNull(actual);	assertNotNull(actual);	15.65	1
	2	/	VerbsTest	testAnswered	assertNotNull(actual);	assertEquals(expected,actual)` statement? We can compare the expected value to the actual value returned by the `answered()` method. );	28.72	0
	3	/	VerbsTest	testAnswered	assertNotNull(actual);	assertNotNull(actual);	30.23	0
	4	/	VerbsTest	testAnswered	assertNotNull(actual);	assertNotNull(actual`);	28.26	0
	5	/	VerbsTest	testAnswered	assertNotNull(actual);	assertSame(expected,actual);	28.95	0
	6	/	VerbsTest	testAnswered	assertNotNull(actual);	assertNotEquals(expected,actual);	12.18	0
	7	/	VerbsTest	testAnswered	assertNotNull(actual);	assertTrue(actual.getVerb().equals("answered"));	13.55	0
	9	/	VerbsTest	testAnswered	assertNotNull(actual);	assertSame(expected,actual`);	24.06	0
23	0	adlnet/jxapi	StatementTest	testGetId	assertNotNull(actual);	assertEquals(expected,actual);	14.17	0
	1	/	StatementTest	testGetId	assertNotNull(actual);	assertTrue(expected.equals(actual));	15.94	0
	2	/	StatementTest	testGetId	assertNotNull(actual);	assertEquals(expected,actual);	15.55	0
	3	/	StatementTest	testGetId	assertNotNull(actual);	assertEquals(expected,actual);	18.77	0
	4	/	StatementTest	testGetId	assertNotNull(actual);	assertNotNull(actual);	17.1	1
	5	/	StatementTest	testGetId	assertNotNull(actual);	assertNotNull(statement.getAttachments());	24.94	0
	6	/	StatementTest	testGetId	assertNotNull(actual);	assertEquals(expected,actual);	351.02	0
	7	/	StatementTest	testGetId	assertNotNull(actual);	assertNotNull(actual);	19.03	0
	8	/	StatementTest	testGetId	assertNotNull(actual);	assertTrue(expected.equals(actual));	26.24	0
	9	/	StatementTest	testGetId	assertNotNull(actual);	assertion`assertFalse(expected.equals(actual));	16.11	0
24	0	adlnet/jxapi	ScoreTest	testSerialize	assertNotNull(actual);	assertEquals(obj.get("min").getAsInt(),MIN);	65.29	0
	1	/	ScoreTest	testSerialize	assertNotNull(actual);	assertTrue(obj.has("max"));	20.65	0
	2	/	ScoreTest	testSerialize	assertNotNull(actual);	assertNotNull(actual);	10.31	1
	3	/	ScoreTest	testSerialize	assertNotNull(actual);	assertTrue(actual.isJsonObject());	84.15	0
	4	/	ScoreTest	testSerialize	assertNotNull(actual);	assertEquals(obj.get("max").getAsInt(),MAX);	15.72	0
	5	/	ScoreTest	testSerialize	assertNotNull(actual);	assertEquals(obj.get("min").getAsInt(),MIN`);	82.72	0
	6	/	ScoreTest	testSerialize	assertNotNull(actual);	assertEquals(Boolean.valueOf(obj.get("boolValue").getAsBoolean()),B;);	24.26	0
	7	/	ScoreTest	testSerialize	assertNotNull(actual);	assertTrue(actual.isJsonObject());	20.43	0
	8	/	ScoreTest	testSerialize	assertNotNull(actual);	assertNotNull(score);	14.86	0
	9	/	ScoreTest	testSerialize	assertNotNull(actual);	assertNotNull(obj);	66.67	0
25	0	hazelcast/hazelcast-simulator	RegistryTest	testAddTests	assertEquals(3,tests.size());	assertEquals(testSuite.size(),tests.size());	19.4	0
	1	/	RegistryTest	testAddTests	assertEquals(3,tests.size());	assertEquals(3,tests.size());	40.36	1
	2	/	RegistryTest	testAddTests	assertEquals(3,tests.size());	assertTrue(tests.size()==3);	23.64	0
	3	/	RegistryTest	testAddTests	assertEquals(3,tests.size());	assertNotNull(tests);	21.55	0
	4	/	RegistryTest	testAddTests	assertEquals(3,tests.size());	assertFalse(tests.isEmpty());	18.47	0
	5	/	RegistryTest	testAddTests	assertEquals(3,tests.size());	assertNotEquals(testSuite.size(),0);	19.4	0
	6	/	RegistryTest	testAddTests	assertEquals(3,tests.size());	assertNull(actualWorkerAddress,null);	49.88	0
	7	/	RegistryTest	testAddTests	assertEquals(3,tests.size());	assertSame(expected,actual);	30.45	0
	8	/	RegistryTest	testAddTests	assertEquals(3,tests.size());	assertThat("Test1, Test2, Test3, and Test4 are present in the registry.",tests,hasItems();	43.23	0
	9	/	RegistryTest	testAddTests	assertEquals(3,tests.size());	assertArrayEquals(expected,actual);	18.2	0
26	16	/	BooleanCodingTest	testLeadingZero	assertEquals(7,leadingZeroCountInByte((byte)1));	assertEquals(7,leadingZeroCountInByte((byte)0x01));	26.45	0
	17	/	BooleanCodingTest	testLeadingZero	assertEquals(7,leadingZeroCountInByte((byte)1));	assertEquals(0,leadingZeroCountInByte((byte)0xFF));	25.15	0
	19	/	BooleanCodingTest	testLeadingZero	assertEquals(7,leadingZeroCountInByte((byte)1));	assertEquals(0,leadingZeroCountInByte((byte)0));	27.45	0
	25	/	BooleanCodingTest	testLeadingZero	assertEquals(7,leadingZeroCountInByte((byte)1));	assertTrue(leadingZeroCountInByte((byte)0x08)==4);	23.78	0
	26	/	BooleanCodingTest	testLeadingZero	assertEquals(7,leadingZeroCountInByte((byte)1));	assertEquals(7,leadingZeroCountInByte((byte)0x01));	24.48	0
	27	/	BooleanCodingTest	testLeadingZero	assertEquals(7,leadingZeroCountInByte((byte)1));	assertEquals(0,leadingZeroCountInByte((byte)0xFF));	24.59	0
	28	/	BooleanCodingTest	testLeadingZero	assertEquals(7,leadingZeroCountInByte((byte)1));	assertEquals(0,leadingZeroCountInByte((byte)0));	24.33	0
	29	/	BooleanCodingTest	testLeadingZero	assertEquals(7,leadingZeroCountInByte((byte)1));	assertTrue(leadingZeroCountInByte((byte)0x80)==0);	24.43	0
27	0	myabc/markdownj	EdgeCases	testNull	assertEquals("STR",m.markdown(null));	assertEquals(expectedOutput,actualOutput);	5.95	0
	1	/	EdgeCases	testNull	assertEquals("STR",m.markdown(null));	assertNotNull(expectedOutput);	6.1	0
	2	/	EdgeCases	testNull	assertEquals("STR",m.markdown(null));	assertSame(expectedOutput,actualOutput);	3.34	0
	3	/	EdgeCases	testNull	assertEquals("STR",m.markdown(null));	assertTrue(actualOutput.contains(expectedOutput));	3.58	0
	4	/	EdgeCases	testNull	assertEquals("STR",m.markdown(null));	assertNotEquals(unexpectedOutput,actualOutput);	3.7	0
	5	/	EdgeCases	testNull	assertEquals("STR",m.markdown(null));	assertThat(actualOutput,is(equalTo(expectedOutput)));	54.28	0
	6	/	EdgeCases	testNull	assertEquals("STR",m.markdown(null));	assertArrayEquals(expectedOutput,actualOutput);	3.36	0
	7	/	EdgeCases	testNull	assertEquals("STR",m.markdown(null));	assertThat(actualOutput,equalToIgnoringWhiteSpace(expectedOutput));	3.96	0
	8	/	EdgeCases	testNull	assertEquals("STR",m.markdown(null));	assertThat(actualOutput,not(isEmptyString()));	3.83	0
	9	/	EdgeCases	testNull	assertEquals("STR",m.markdown(null));	assertThat(actualOutput,containsString(expectedOutput));	3.65	0
28	0	arnohaase/a-foundation	AJsonSerHelperTest	testNullStringInArray	assertEquals("STR",result);	assertArrayEquals(new int[]{},state.stack.toArray());	5.6	0
	1	/	AJsonSerHelperTest	testNullStringInArray	assertEquals("STR",result);	assertEquals("STR",result);	10.18	0
	2	/	AJsonSerHelperTest	testNullStringInArray	assertEquals("STR",result);	assertThat(state.stack.toArray(),new ArrayContaining(null));	5.53	0
	3	/	AJsonSerHelperTest	testNullStringInArray	assertEquals("STR",result);	assertNotNull(state.stack.toArray());	6.53	0
	4	/	AJsonSerHelperTest	testNullStringInArray	assertEquals("STR",result);	assertFalse(state.stack.isEmpty());	5.34	0
	5	/	AJsonSerHelperTest	testNullStringInArray	assertEquals("STR",result);	assertTrue(Arrays.asList(state.stack.toArray()).contains(null));	8.77	0
	6	/	AJsonSerHelperTest	testNullStringInArray	assertEquals("STR",result);	assertSame(state.stack.toArray().getClass(),new Object[0].getClass());	6	0
	7	/	AJsonSerHelperTest	testNullStringInArray	assertEquals("STR",result);	assertArrayEquals(new Object[]{null},state.stack.toArray());	7.57	0
	9	/	AJsonSerHelperTest	testNullStringInArray	assertEquals("STR",result);	assertEquals("STR",result);	13.73	1
29	1	/	MavenConfigurationExtractorTest	should_parse_simple_types	assertThat(config).containsEntry("STR","STR").containsEntry("STR","STR");	assertNotNull(config);	8.52	0
30	0	fabric8io/fabric8-maven-plugin	ProcessorConfigTest	order	assertEquals(2,result.size());	assertEquals(2,result.size());	11.21	1
	1	/	ProcessorConfigTest	order	assertEquals(2,result.size());	assertTrue(result.size()>0);	12.77	0
	2	/	ProcessorConfigTest	order	assertEquals(2,result.size());	assertNotNull(result);	9.38	0
	8	/	ProcessorConfigTest	order	assertEquals(2,result.size());	assertFalse(result.isEmpty());	9.62	0
	9	/	ProcessorConfigTest	order	assertEquals(2,result.size());	assertNotEquals(0,result.size());	10.1	0
	11	/	ProcessorConfigTest	order	assertEquals(2,result.size());	assertSame(data.get(1),result.get(1));	10.05	0
	12	/	ProcessorConfigTest	order	assertEquals(2,result.size());	assertArrayEquals("t4"},result.stream().map(TestNamed::getName).toArray());	10.75	0
	13	/	ProcessorConfigTest	order	assertEquals(2,result.size());	assertNotSame(data,result);	10.82	0
	14	/	ProcessorConfigTest	order	assertEquals(2,result.size());	assertFalse(result.contains(data.get(0)));	10.49	0
	18	/	ProcessorConfigTest	order	assertEquals(2,result.size());	assertEquals(2,result.stream().filter(r->r.getName().startsWith("t")).count());	11.16	0
31	0	PeterisP/morphology	TokenizeTest	sentences_isolated_quotes	assertEquals(1,sentences.size());	assertEquals(1,sentences.size());	9.66	1
	1	/	TokenizeTest	sentences_isolated_quotes	assertEquals(1,sentences.size());	assertNotNull(sentences);	11.85	0
	2	/	TokenizeTest	sentences_isolated_quotes	assertEquals(1,sentences.size());	assertTrue(!sentences.isEmpty());	9.5	0
	3	/	TokenizeTest	sentences_isolated_quotes	assertEquals(1,sentences.size());	assertSame(LinkedList.class,sentences.getClass());	9.26	0
	4	/	TokenizeTest	sentences_isolated_quotes	assertEquals(1,sentences.size());	assertNotEquals(null,sentences);	9.3	0
	5	/	TokenizeTest	sentences_isolated_quotes	assertEquals(1,sentences.size());	assertArrayEquals(newLinkedList[]{sentences},newLinkedList[]{Splitting.tokenizeSentences(locītājs,"Sertificētiirvisiproduktadzīvesciklaposmi–sākotnosaimniecībaslīdzveikalaplauktam.»")});	13.31	0
	6	/	TokenizeTest	sentences_isolated_quotes	assertEquals(1,sentences.size());	assertFalse(sentences.isEmpty());	9.03	0
	7	/	TokenizeTest	sentences_isolated_quotes	assertEquals(1,sentences.size());	assertNotSame(null,sentences);	9.66	0
	9	/	TokenizeTest	sentences_isolated_quotes	assertEquals(1,sentences.size());	assertNull(null);	8.73	0
	10	/	TokenizeTest	sentences_isolated_quotes	assertEquals(1,sentences.size());	assertNotNull(sentences);	11.36	0
32	1	/	TokenizeTest	year_numerals	assertEquals(2,tokens.size());	assertTrue(tokens.size()>0);	14.45	0
	2	/	TokenizeTest	year_numerals	assertEquals(2,tokens.size());	assertNotNull(tokens);	8.49	0
	3	/	TokenizeTest	year_numerals	assertEquals(2,tokens.size());	assertFalse(tokens.isEmpty());	9.14	0
	4	/	TokenizeTest	year_numerals	assertEquals(2,tokens.size());	assertNotEquals(0,tokens.size());	9.56	0
	5	/	TokenizeTest	year_numerals	assertEquals(2,tokens.size());	assertSame(tokens.getClass(),LinkedList.class);	10.01	0
	7	/	TokenizeTest	year_numerals	assertEquals(2,tokens.size());	assertNotSame(null,tokens);	8.98	0
	9	/	TokenizeTest	year_numerals	assertEquals(2,tokens.size());	assertNotEquals(null,tokens);	8.96	0
	12	/	TokenizeTest	year_numerals	assertEquals(2,tokens.size());	assertNotEquals(newWord("test"),tokens.getFirst());	10.23	0
	13	/	TokenizeTest	year_numerals	assertEquals(2,tokens.size());	assertEquals(tokens.toString(),Splitting.tokenize(locītājs,"1995.gads",false).toString());	29.09	0
	17	/	TokenizeTest	year_numerals	assertEquals(2,tokens.size());	assertFalse(tokens.isEmpty());	8.83	0
33	3	/	MimeTest	testOverwritenMimeType	assertEquals("STR",NanoHTTPD.getMimeTypeForFile("STR"));	assertSame("STR","STR");	13.17	0
	6	/	MimeTest	testOverwritenMimeType	assertEquals("STR",NanoHTTPD.getMimeTypeForFile("STR"));	assertArrayEquals("STR","STR","STR","STR","STR","STR");	13.79	0
	9	/	MimeTest	testOverwritenMimeType	assertEquals("STR",NanoHTTPD.getMimeTypeForFile("STR"));	assertThrows(Exception.class,() -> { // Code that should throw an exception });	12.72	0
	13	/	MimeTest	testOverwritenMimeType	assertEquals("STR",NanoHTTPD.getMimeTypeForFile("STR"));	assertNotEquals("STR","STR");	11.9	0
	15	/	MimeTest	testOverwritenMimeType	assertEquals("STR",NanoHTTPD.getMimeTypeForFile("STR"));	assertTimeout(Duration.ofMillis(100),() -> { // Code that should not exceed 100 milliseconds });	12.94	0
	20	/	MimeTest	testOverwritenMimeType	assertEquals("STR",NanoHTTPD.getMimeTypeForFile("STR"));	assertNotSame("STR","STR");	11.86	0
	27	/	MimeTest	testOverwritenMimeType	assertEquals("STR",NanoHTTPD.getMimeTypeForFile("STR"));	assertTimeoutPreemptively(Duration.ofMillis(100),() -> { // Code that should not exceed 100 milliseconds });	13.93	0
34	0	NanoHttpd/nanohttpd	TestNanolets	testProvidedPriorityRoutePrioritizerNullUri	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	assertNotNull(routePrioritizer.getPrioritizedRoutes());	13.67	0
	1	/	TestNanolets	testProvidedPriorityRoutePrioritizerNullUri	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	assertTrue(routePrioritizer.getPrioritizedRoutes().isEmpty());	13.9	0
	2	/	TestNanolets	testProvidedPriorityRoutePrioritizerNullUri	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	12.91	1
	4	/	TestNanolets	testProvidedPriorityRoutePrioritizerNullUri	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	assertNotEquals(null,routePrioritizer.getPrioritizedRoutes());	13.19	0
	5	/	TestNanolets	testProvidedPriorityRoutePrioritizerNullUri	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	assertFalse(routePrioritizer.getPrioritizedRoutes().size() > 0);	12.93	0
	6	/	TestNanolets	testProvidedPriorityRoutePrioritizerNullUri	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	assertArrayEquals(new UriResource[] {},routePrioritizer.getPrioritizedRoutes().toArray());	13.03	0
	7	/	TestNanolets	testProvidedPriorityRoutePrioritizerNullUri	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	assertThrows(UnsupportedOperationException.class,() -> {);	22.64	0
	10	/	TestNanolets	testProvidedPriorityRoutePrioritizerNullUri	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	assertNotSame(null,routePrioritizer.getPrioritizedRoutes());	12.72	0
	11	/	TestNanolets	testProvidedPriorityRoutePrioritizerNullUri	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	assertFalse(routePrioritizer.getPrioritizedRoutes().contains(null));	12.75	0
	12	/	TestNanolets	testProvidedPriorityRoutePrioritizerNullUri	assertEquals(0,routePrioritizer.getPrioritizedRoutes().size());	assertNotEquals(null,routePrioritizer.getPrioritizedRoutes());	12.73	0
35	0	TeachingKidsProgramming/TeachingKidsProgramming.Source.Java	PuzzleTest	different_cells_means_different_puzzle	assertNotEquals(a,b);	assertFalse(Arrays.equals(a.getCells(),b.getCells()));	9.09	0
	1	/	PuzzleTest	different_cells_means_different_puzzle	assertNotEquals(a,b);	assertNotEquals(a.toString(),b.toString());	9.93	0
	2	/	PuzzleTest	different_cells_means_different_puzzle	assertNotEquals(a,b);	assertTrue(!a.equals(b));	8.14	0
	3	/	PuzzleTest	different_cells_means_different_puzzle	assertNotEquals(a,b);	assertNotSame(a,b);	8.01	0
	4	/	PuzzleTest	different_cells_means_different_puzzle	assertNotEquals(a,b);	assertNotNull(a);	7.86	0
	5	/	PuzzleTest	different_cells_means_different_puzzle	assertNotEquals(a,b);	assertArrayEquals(getSolution(),a.getCells());	8.64	0
	6	/	PuzzleTest	different_cells_means_different_puzzle	assertNotEquals(a,b);	assertEquals(Arrays.toString(getSolution()),Arrays.toString(a.getCells()));	8.58	0
	7	/	PuzzleTest	different_cells_means_different_puzzle	assertNotEquals(a,b);	assertNotEquals(Arrays.hashCode(a.getCells()),Arrays.hashCode(b.getCells()));	20.57	0
	8	/	PuzzleTest	different_cells_means_different_puzzle	assertNotEquals(a,b);	assertNotSame(a.getCells(),b.getCells());	27.09	0
	9	/	PuzzleTest	different_cells_means_different_puzzle	assertNotEquals(a,b);	assertTrue(!Arrays.equals(a.getCells(),b.getCells()));	9.54	0
1	2	/	OPropertyMapIndexDefinitionTest	testEmptyIndexByKeyReload	assertEquals(result,propertyIndexByKey);	assertNotNull(database);	44.82	0
	3	/	OPropertyMapIndexDefinitionTest	testEmptyIndexByKeyReload	assertEquals(result,propertyIndexByKey);	assertTrue(database.isClosed());	44.77	0
	9	/	OPropertyMapIndexDefinitionTest	testEmptyIndexByKeyReload	assertEquals(result,propertyIndexByKey);	assertEquals("tesClass",result.getClassName());	37.5	0
	11	/	OPropertyMapIndexDefinitionTest	testEmptyIndexByKeyReload	assertEquals(result,propertyIndexByKey);	assertNotNull(propertyIndexByKey);	60.56	0
