TestID	OracleID	Username/Reponame	ClassName	TestName	TrueOracle	GenOracle	Correct	Sorted	Time
	3	/	PerMessageDeflateExtensionTest	testAcceptProvidedExtensionAsServer	assertTrue(deflateExtension.acceptProvidedExtensionAsServer("STR"));	assertEquals(PerMessageDeflateExtension.EXTENSION_NAME,deflateExtension.getName());	0	1	41.86
	4	/	PerMessageDeflateExtensionTest	testAcceptProvidedExtensionAsServer	assertTrue(deflateExtension.acceptProvidedExtensionAsServer("STR"));	assertNotNull(deflateExtension.getParameters());	0	1	41.86
	5	/	PerMessageDeflateExtensionTest	testAcceptProvidedExtensionAsServer	assertTrue(deflateExtension.acceptProvidedExtensionAsServer("STR"));	assertEquals(PerMessageDeflateExtension.EXTENSION_NAME,deflateExtension.getExtensionDraft().getExtensionName());	0	1	41.86
	6	/	PerMessageDeflateExtensionTest	testAcceptProvidedExtensionAsServer	assertTrue(deflateExtension.acceptProvidedExtensionAsServer("STR"));	assertFalse(deflateExtension.getExtensionDraft().isPerMessageCompressExtension());	0	1	41.86
	7	/	PerMessageDeflateExtensionTest	testAcceptProvidedExtensionAsServer	assertTrue(deflateExtension.acceptProvidedExtensionAsServer("STR"));	assertTrue(deflateExtension.getExtensionDraft().isPerMessageDeflateExtension());	0	1	41.86
	8	/	PerMessageDeflateExtensionTest	testAcceptProvidedExtensionAsServer	assertTrue(deflateExtension.acceptProvidedExtensionAsServer("STR"));	assertNotSame(PerMessageDeflateExtension.EXTENSION_NAME,deflateExtension.getExtensionDraft().getExtensionName());	0	1	41.86
	9	/	PerMessageDeflateExtensionTest	testAcceptProvidedExtensionAsServer	assertTrue(deflateExtension.acceptProvidedExtensionAsServer("STR"));	assertEquals(1,deflateExtension.getExtensionDraft().getExtensionDraftVersion());	0	1	41.86
44	0	fabric8io/fabric8-maven-plugin	ProfileUtilTest	simple	assertNotNull(is);	assertTrue(is.markSupported());	0	1	55.63
	1	/	ProfileUtilTest	simple	assertNotNull(is);	assertFalse("STR");	0	1	55.63
	2	/	ProfileUtilTest	simple	assertNotNull(is);	assertTrue("STR");	0	1	55.63
	3	/	ProfileUtilTest	simple	assertNotNull(is);	assertFalse(includes.isEmpty());	0	1	55.63
	4	/	ProfileUtilTest	simple	assertNotNull(is);	assertTrue(is.available()>0);	0	1	55.63
	5	/	ProfileUtilTest	simple	assertNotNull(is);	assertNotNull(is);	1	1	55.63
	6	/	ProfileUtilTest	simple	assertNotNull(is);	assertNotEquals(0,includes.size());	0	1	55.63
	7	/	ProfileUtilTest	simple	assertNotNull(is);	assertEquals(2,includes.size());	0	1	55.63
	8	/	ProfileUtilTest	simple	assertNotNull(is);	assertNotEquals(0,excludes.size());	0	1	55.63
	9	/	ProfileUtilTest	simple	assertNotNull(is);	assertEquals(2,excludes.size());	0	1	55.63
45	0	arnohaase/a-foundation	AJsonSerHelperTest	testArray1	assertEquals("STR",result);	assertNotNull(baos);	0	1	35.83
	1	/	AJsonSerHelperTest	testArray1	assertEquals("STR",result);	assertNotNull(ser);	0	1	35.83
	2	/	AJsonSerHelperTest	testArray1	assertEquals("STR",result);	assertNotNull(result);	0	1	35.83
	3	/	AJsonSerHelperTest	testArray1	assertEquals("STR",result);	assertTrue(baos.size()>0);	0	1	35.83
	4	/	AJsonSerHelperTest	testArray1	assertEquals("STR",result);	assertTrue("STR");	0	1	35.83
	5	/	AJsonSerHelperTest	testArray1	assertEquals("STR",result);	assertFalse("STR");	0	1	35.83
	6	/	AJsonSerHelperTest	testArray1	assertEquals("STR",result);	assertEquals("STR",result);	1	1	35.83
	7	/	AJsonSerHelperTest	testArray1	assertEquals("STR",result);	assertNotEquals("STR",result);	0	1	35.83
	8	/	AJsonSerHelperTest	testArray1	assertEquals("STR",result);	assertArrayEquals(newbyte[]{91,116,114,117,101,93},baos.toByteArray());	0	1	35.83
	9	/	AJsonSerHelperTest	testArray1	assertEquals("STR",result);	assertEquals("STR","STR");	0	1	35.83
46	0	arnohaase/a-foundation	AJsonSerHelperTest	testNegativeNumber1	assertEquals("STR",result);	assertTrue(value<0);	0	1	31.74
	1	/	AJsonSerHelperTest	testNegativeNumber1	assertEquals("STR",result);	assertNotNull(result);	0	1	31.74
	2	/	AJsonSerHelperTest	testNegativeNumber1	assertEquals("STR",result);	assertEquals("STR",result);	1	1	31.74
	3	/	AJsonSerHelperTest	testNegativeNumber1	assertEquals("STR",result);	assertEquals(-1234567890L,value);	0	1	31.74
	4	/	AJsonSerHelperTest	testNegativeNumber1	assertEquals("STR",result);	assertNotEquals(0,numFracDigits);	0	1	31.74
	5	/	AJsonSerHelperTest	testNegativeNumber1	assertEquals("STR",result);	assertArrayEquals("STR",fracPart.getBytes());	0	1	31.74
	6	/	AJsonSerHelperTest	testNegativeNumber1	assertEquals("STR",result);	assertFalse(value>=0);	0	1	31.74
	7	/	AJsonSerHelperTest	testNegativeNumber1	assertEquals("STR",result);	assertNotEquals(0,intPart);	0	1	31.74
	8	/	AJsonSerHelperTest	testNegativeNumber1	assertEquals("STR",result);	assertEquals("STR",result);	1	1	31.74
	9	/	AJsonSerHelperTest	testNegativeNumber1	assertEquals("STR",result);	assertNotSame("STR",-1234567890L,value);	0	1	31.74
47	0	NanoHttpd/nanohttpd	TestNanolets	testRoutePrioritizerRemoveRouteNoRouteMatches	assertEquals(1,prioritizer.getPrioritizedRoutes().size());	assertNotNull(prioritizer);	0	1	77.94
	1	/	TestNanolets	testRoutePrioritizerRemoveRouteNoRouteMatches	assertEquals(1,prioritizer.getPrioritizedRoutes().size());	assertNotNull("STR");	0	1	77.94
	2	/	TestNanolets	testRoutePrioritizerRemoveRouteNoRouteMatches	assertEquals(1,prioritizer.getPrioritizedRoutes().size());	assertTrue(prioritizer.getPrioritizedRoutes().isEmpty());	0	1	77.94
	3	/	TestNanolets	testRoutePrioritizerRemoveRouteNoRouteMatches	assertEquals(1,prioritizer.getPrioritizedRoutes().size());	assertTrue(prioritizer.getPrioritizedRoutes().size()==1);	0	1	77.94
	4	/	TestNanolets	testRoutePrioritizerRemoveRouteNoRouteMatches	assertEquals(1,prioritizer.getPrioritizedRoutes().size());	assertTrue(prioritizer.getPrioritizedRoutes().size()>1);	0	1	77.94
	5	/	TestNanolets	testRoutePrioritizerRemoveRouteNoRouteMatches	assertEquals(1,prioritizer.getPrioritizedRoutes().size());	assertFalse(prioritizer.getPrioritizedRoutes().isEmpty());	0	1	77.94
	6	/	TestNanolets	testRoutePrioritizerRemoveRouteNoRouteMatches	assertEquals(1,prioritizer.getPrioritizedRoutes().size());	assertEquals(100,"STR");	0	1	77.94
	7	/	TestNanolets	testRoutePrioritizerRemoveRouteNoRouteMatches	assertEquals(1,prioritizer.getPrioritizedRoutes().size());	assertEquals(1,"STR");	0	1	77.94
	8	/	TestNanolets	testRoutePrioritizerRemoveRouteNoRouteMatches	assertEquals(1,prioritizer.getPrioritizedRoutes().size());	assertEquals(0,"STR");	0	1	77.94
	9	/	TestNanolets	testRoutePrioritizerRemoveRouteNoRouteMatches	assertEquals(1,prioritizer.getPrioritizedRoutes().size());	assertTrue("STR");	0	1	77.94
48	0	amlinv/stat-collection-utils	JMXJvmIdConnectionFactoryTest	testCreateConnection	assertSame(result,this.mockJmxMbeanConnection);	assertNotNull(factory);	0	1	49.51
	1	/	JMXJvmIdConnectionFactoryTest	testCreateConnection	assertSame(result,this.mockJmxMbeanConnection);	assertNotNull(mockVirtualMachine);	0	1	49.51
	2	/	JMXJvmIdConnectionFactoryTest	testCreateConnection	assertSame(result,this.mockJmxMbeanConnection);	assertNotNull(mockAttacher);	0	1	49.51
	3	/	JMXJvmIdConnectionFactoryTest	testCreateConnection	assertSame(result,this.mockJmxMbeanConnection);	assertNotNull(mockJmxServiceUrlFactory);	0	1	49.51
	4	/	JMXJvmIdConnectionFactoryTest	testCreateConnection	assertSame(result,this.mockJmxMbeanConnection);	assertNotNull(mockJmxConnectorFactoryDelegate);	0	1	49.51
	5	/	JMXJvmIdConnectionFactoryTest	testCreateConnection	assertSame(result,this.mockJmxMbeanConnection);	assertNotNull(mockJmxMbeanConnectorFactory);	0	1	49.51
	6	/	JMXJvmIdConnectionFactoryTest	testCreateConnection	assertSame(result,this.mockJmxMbeanConnection);	assertNotNull(mockJmxServiceUrl);	0	1	49.51
	7	/	JMXJvmIdConnectionFactoryTest	testCreateConnection	assertSame(result,this.mockJmxMbeanConnection);	assertNotNull(mockJmxConnector);	0	1	49.51
	8	/	JMXJvmIdConnectionFactoryTest	testCreateConnection	assertSame(result,this.mockJmxMbeanConnection);	assertNotNull(mockJmxMbeanConnection);	0	1	49.51
	9	/	JMXJvmIdConnectionFactoryTest	testCreateConnection	assertSame(result,this.mockJmxMbeanConnection);	assertNotNull(mockAgentProperties);	0	1	49.51
49	0	amlinv/stat-collection-utils	JmxAttributePollerTest	testGetSetAttributeInjector	assertNotNull(this.poller.getAttributeInjector());	assertNotNull(attributeInjector);	0	1	36.14
	1	/	JmxAttributePollerTest	testGetSetAttributeInjector	assertNotNull(this.poller.getAttributeInjector());	assertTrue(attributeInjectorinstanceofAttributeInjector);	0	1	36.14
	2	/	JmxAttributePollerTest	testGetSetAttributeInjector	assertNotNull(this.poller.getAttributeInjector());	assertEquals(attributeInjector,poller.getAttributeInjector());	0	1	36.14
	3	/	JmxAttributePollerTest	testGetSetAttributeInjector	assertNotNull(this.poller.getAttributeInjector());	assertSame(attributeInjector,poller.getAttributeInjector());	0	1	36.14
	4	/	JmxAttributePollerTest	testGetSetAttributeInjector	assertNotNull(this.poller.getAttributeInjector());	assertArrayEquals(poller.getPolledObjects().toArray(),polledObjects.toArray());	0	1	36.14
	5	/	JmxAttributePollerTest	testGetSetAttributeInjector	assertNotNull(this.poller.getAttributeInjector());	assertNotEquals(poller.getPolledObjects().size(),0);	0	1	36.14
	6	/	JmxAttributePollerTest	testGetSetAttributeInjector	assertNotNull(this.poller.getAttributeInjector());	assertNotSame(mockBatchPollProcessor,poller.getBatchPollProcessor());	0	1	36.14
	7	/	JmxAttributePollerTest	testGetSetAttributeInjector	assertNotNull(this.poller.getAttributeInjector());	assertSame(mockObjectQueryPreparer,poller.getObjectQueryPreparer());	0	1	36.14
	8	/	JmxAttributePollerTest	testGetSetAttributeInjector	assertNotNull(this.poller.getAttributeInjector());	assertNotNull(poller.getTestHooks());	0	1	36.14
	9	/	JmxAttributePollerTest	testGetSetAttributeInjector	assertNotNull(this.poller.getAttributeInjector());	assertNull(poller.getTestHooks().getThreadExecutorService());	0	1	36.14
50	0	fizzed/jne	JNETest	findFile	assertThat(file,is(not(nullValue())));	assertNotNull(file);	0	1	72.17
	1	/	JNETest	findFile	assertThat(file,is(not(nullValue())));	assertTrue(file.exists());	0	1	72.17
	2	/	JNETest	findFile	assertThat(file,is(not(nullValue())));	assertEquals("STR",file.getName());	0	1	72.17
	3	/	JNETest	findFile	assertThat(file,is(not(nullValue())));	assertFalse(file.isDirectory());	0	1	72.17
	4	/	JNETest	findFile	assertThat(file,is(not(nullValue())));	assertNotEquals(null,file);	0	1	72.17
	5	/	JNETest	findFile	assertThat(file,is(not(nullValue())));	assertNotEquals("STR",file.getAbsolutePath());	0	1	72.17
	6	/	JNETest	findFile	assertThat(file,is(not(nullValue())));	assertTrue(file.canRead());	0	1	72.17
	7	/	JNETest	findFile	assertThat(file,is(not(nullValue())));	assertTrue(file.isFile());	0	1	72.17
	8	/	JNETest	findFile	assertThat(file,is(not(nullValue())));	assertEquals("STR",file.getName().trim());	0	1	72.17
	9	/	JNETest	findFile	assertThat(file,is(not(nullValue())));	assertNotEquals(0,file.length());	0	1	72.17
0	0	NanoHttpd/nanohttpd	HttpGetRequestTest	testOutputOfServeSentBackToClient	assertResponse(outputStream,expected);	assertTrue(outputStream.size()>0);	0	1	32.81
	1	/	HttpGetRequestTest	testOutputOfServeSentBackToClient	assertResponse(outputStream,expected);	assertEquals(responseBody,testServer.response.getBodyAsString());	0	1	32.81
	2	/	HttpGetRequestTest	testOutputOfServeSentBackToClient	assertResponse(outputStream,expected);	assertEquals(expected[0],testServer.response.getStatusLine());	0	1	32.81
	3	/	HttpGetRequestTest	testOutputOfServeSentBackToClient	assertResponse(outputStream,expected);	assertEquals(expected[1],"STR");	0	1	32.81
	4	/	HttpGetRequestTest	testOutputOfServeSentBackToClient	assertResponse(outputStream,expected);	assertEquals(expected[3],"STR");	0	1	32.81
	5	/	HttpGetRequestTest	testOutputOfServeSentBackToClient	assertResponse(outputStream,expected);	assertEquals(expected[4],"STR");	0	1	32.81
	6	/	HttpGetRequestTest	testOutputOfServeSentBackToClient	assertResponse(outputStream,expected);	assertEquals(responseBody,outputStream.toString());	0	1	32.81
	7	/	HttpGetRequestTest	testOutputOfServeSentBackToClient	assertResponse(outputStream,expected);	assertEquals(8,testServer.response.getLength());	0	1	32.81
	8	/	HttpGetRequestTest	testOutputOfServeSentBackToClient	assertResponse(outputStream,expected);	assertEquals(Status.OK,testServer.response.getStatus());	0	1	32.81
	9	/	HttpGetRequestTest	testOutputOfServeSentBackToClient	assertResponse(outputStream,expected);	assertEquals(HttpServerTest.URI,testServer.uri);	0	1	32.81
1	0	khennig/jpql-querybuilder	OrderColumnTest	renderDesc	assertThat(oc.render()).isEqualTo("STR");	assertEquals("STR",oc.render());	0	1	31.93
	1	/	OrderColumnTest	renderDesc	assertThat(oc.render()).isEqualTo("STR");	assertNotEquals("STR",oc.render());	0	1	31.93
	2	/	OrderColumnTest	renderDesc	assertThat(oc.render()).isEqualTo("STR");	assertEquals(7,oc.render().length());	0	1	31.93
	3	/	OrderColumnTest	renderDesc	assertThat(oc.render()).isEqualTo("STR");	assertTrue(!oc.render().isEmpty());	0	1	31.93
	4	/	OrderColumnTest	renderDesc	assertThat(oc.render()).isEqualTo("STR");	assertEquals("STR",oc.render().toLowerCase());	0	1	31.93
	5	/	OrderColumnTest	renderDesc	assertThat(oc.render()).isEqualTo("STR");	assertEquals("STR",oc.render().toUpperCase());	0	1	31.93
	6	/	OrderColumnTest	renderDesc	assertThat(oc.render()).isEqualTo("STR");	assertNotNull(oc);	0	1	31.93
	7	/	OrderColumnTest	renderDesc	assertThat(oc.render()).isEqualTo("STR");	assertNotNull(oc.render());	0	1	31.93
	8	/	OrderColumnTest	renderDesc	assertThat(oc.render()).isEqualTo("STR");	assertEquals("STR",oc.toString());	0	1	31.93
	9	/	OrderColumnTest	renderDesc	assertThat(oc.render()).isEqualTo("STR");	assertEquals("STR",oc.getColumn());	0	1	31.93
2	0	orientechnologies/orientdb	OCommandExecutorSQLSelectTest	testEmbeddedMapOfMapsContainsValue	assertEquals(results.size(),1);	assertNotNull(results);	0	1	41.63
	1	/	OCommandExecutorSQLSelectTest	testEmbeddedMapOfMapsContainsValue	assertEquals(results.size(),1);	assertTrue(results.size()>0);	0	1	41.63
	2	/	OCommandExecutorSQLSelectTest	testEmbeddedMapOfMapsContainsValue	assertEquals(results.size(),1);	assertFalse(results.isEmpty());	0	1	41.63
	3	/	OCommandExecutorSQLSelectTest	testEmbeddedMapOfMapsContainsValue	assertEquals(results.size(),1);	assertEquals(results.size(),1);	1	1	41.63
	4	/	OCommandExecutorSQLSelectTest	testEmbeddedMapOfMapsContainsValue	assertEquals(results.size(),1);	assertNotEquals(0,results.size());	0	1	41.63
	5	/	OCommandExecutorSQLSelectTest	testEmbeddedMapOfMapsContainsValue	assertEquals(results.size(),1);	assertSame(List.class,results.getClass());	0	1	41.63
	6	/	OCommandExecutorSQLSelectTest	testEmbeddedMapOfMapsContainsValue	assertEquals(results.size(),1);	assertTrue(results.contains(results.get(0)));	0	1	41.63
	7	/	OCommandExecutorSQLSelectTest	testEmbeddedMapOfMapsContainsValue	assertEquals(results.size(),1);	assertNotSame(results,results.get(0));	0	1	41.63
	8	/	OCommandExecutorSQLSelectTest	testEmbeddedMapOfMapsContainsValue	assertEquals(results.size(),1);	assertTrue(results.get(0)instanceofODocument);	0	1	41.63
	9	/	OCommandExecutorSQLSelectTest	testEmbeddedMapOfMapsContainsValue	assertEquals(results.size(),1);	assertFalse(results.get(0)instanceofString);	0	1	41.63
3	0	orientechnologies/orientdb	OCommandExecutorSQLSelectTest	testInvertedIndexedCondition	assertEquals(results.size(),2);	assertEquals(results.size(),2);	1	1	64.3
	1	/	OCommandExecutorSQLSelectTest	testInvertedIndexedCondition	assertEquals(results.size(),2);	assertTrue(!results.isEmpty());	0	1	64.3
	2	/	OCommandExecutorSQLSelectTest	testInvertedIndexedCondition	assertEquals(results.size(),2);	assertNotNull(results);	0	1	64.3
	3	/	OCommandExecutorSQLSelectTest	testInvertedIndexedCondition	assertEquals(results.size(),2);	assertNotEquals(0,results.size());	0	1	64.3
	4	/	OCommandExecutorSQLSelectTest	testInvertedIndexedCondition	assertEquals(results.size(),2);	assertSame(ODocument.class,results.get(0).getClass());	0	1	64.3
	5	/	OCommandExecutorSQLSelectTest	testInvertedIndexedCondition	assertEquals(results.size(),2);	assertTrue("STR");	0	1	64.3
	6	/	OCommandExecutorSQLSelectTest	testInvertedIndexedCondition	assertEquals(results.size(),2);	assertTrue("STR");	0	1	64.3
	7	/	OCommandExecutorSQLSelectTest	testInvertedIndexedCondition	assertEquals(results.size(),2);	assertEquals("STR","STR");	0	1	64.3
	8	/	OCommandExecutorSQLSelectTest	testInvertedIndexedCondition	assertEquals(results.size(),2);	assertEquals("STR","STR");	0	1	64.3
	9	/	OCommandExecutorSQLSelectTest	testInvertedIndexedCondition	assertEquals(results.size(),2);	assertFalse("STR");	0	1	64.3
4	0	orientechnologies/orientdb	OCommandExecutorSQLSelectTest	testDoNotUseIndexWithOrNotIndexed	assertEquals(indexUsages(db),idxUsagesBefore);	assertNotNull(db);	0	0	32.25
	1	/	OCommandExecutorSQLSelectTest	testDoNotUseIndexWithOrNotIndexed	assertEquals(indexUsages(db),idxUsagesBefore);	assertNotEquals(0,"STR");	0	0	32.25
	2	/	OCommandExecutorSQLSelectTest	testDoNotUseIndexWithOrNotIndexed	assertEquals(indexUsages(db),idxUsagesBefore);	assertEquals(26,"STR");	0	0	32.25
	3	/	OCommandExecutorSQLSelectTest	testDoNotUseIndexWithOrNotIndexed	assertEquals(indexUsages(db),idxUsagesBefore);	assertTrue("STR");	0	0	32.25
	4	/	OCommandExecutorSQLSelectTest	testDoNotUseIndexWithOrNotIndexed	assertEquals(indexUsages(db),idxUsagesBefore);	assertEquals(0,"STR");	0	0	32.25
	5	/	OCommandExecutorSQLSelectTest	testDoNotUseIndexWithOrNotIndexed	assertEquals(indexUsages(db),idxUsagesBefore);	assertNull("STR");	0	0	32.25
	6	/	OCommandExecutorSQLSelectTest	testDoNotUseIndexWithOrNotIndexed	assertEquals(indexUsages(db),idxUsagesBefore);	assertNotNull("STR");	0	0	32.25
	7	/	OCommandExecutorSQLSelectTest	testDoNotUseIndexWithOrNotIndexed	assertEquals(indexUsages(db),idxUsagesBefore);	assertTrue("STR");	0	0	32.25
	8	/	OCommandExecutorSQLSelectTest	testDoNotUseIndexWithOrNotIndexed	assertEquals(indexUsages(db),idxUsagesBefore);	assertNotNull(db.getMetadata().getIndexManager().getIndexes());	0	0	32.25
	9	/	OCommandExecutorSQLSelectTest	testDoNotUseIndexWithOrNotIndexed	assertEquals(indexUsages(db),idxUsagesBefore);	assertTrue(db.getClusters().size()>=db.getMetadata().getSchema().getClasses().size());	0	0	32.25
5	0	orientechnologies/orientdb	ORemoteTransactionMessagesTest	testBeginTransactionEmptyWriteRead	assertFalse(readRequest.isHasContent());	assertTrue(isHasContent());	0	1	62.66
	1	/	ORemoteTransactionMessagesTest	testBeginTransactionEmptyWriteRead	assertFalse(readRequest.isHasContent());	assertFalse(!isHasContent());	0	1	62.66
	2	/	ORemoteTransactionMessagesTest	testBeginTransactionEmptyWriteRead	assertFalse(readRequest.isHasContent());	assertEquals(true,isHasContent());	0	1	62.66
	3	/	ORemoteTransactionMessagesTest	testBeginTransactionEmptyWriteRead	assertFalse(readRequest.isHasContent());	assertNotEquals(false,isHasContent());	0	1	62.66
	4	/	ORemoteTransactionMessagesTest	testBeginTransactionEmptyWriteRead	assertFalse(readRequest.isHasContent());	assertTrue(isHasContent()==true);	0	1	62.66
	5	/	ORemoteTransactionMessagesTest	testBeginTransactionEmptyWriteRead	assertFalse(readRequest.isHasContent());	assertFalse(isHasContent()!=true);	0	1	62.66
	6	/	ORemoteTransactionMessagesTest	testBeginTransactionEmptyWriteRead	assertFalse(readRequest.isHasContent());	assertEquals(Boolean.TRUE,Boolean.valueOf(isHasContent()));	0	1	62.66
	7	/	ORemoteTransactionMessagesTest	testBeginTransactionEmptyWriteRead	assertFalse(readRequest.isHasContent());	assertNotEquals(Boolean.FALSE,Boolean.valueOf(isHasContent()));	0	1	62.66
6	0	orientechnologies/orientdb	OCustomSQLFunctionsTest	testAbsDouble	assertTrue((Double)result.get(0).field("STR")==5.0);	assertNotNull(result);	0	1	35.81
	1	/	OCustomSQLFunctionsTest	testAbsDouble	assertTrue((Double)result.get(0).field("STR")==5.0);	assertTrue(resultinstanceofList<?>);	0	1	35.81
	2	/	OCustomSQLFunctionsTest	testAbsDouble	assertTrue((Double)result.get(0).field("STR")==5.0);	assertEquals(1,result.size());	0	1	35.81
	3	/	OCustomSQLFunctionsTest	testAbsDouble	assertTrue((Double)result.get(0).field("STR")==5.0);	assertTrue(db.getTransaction().isActive());	0	1	35.81
	4	/	OCustomSQLFunctionsTest	testAbsDouble	assertTrue((Double)result.get(0).field("STR")==5.0);	assertFalse(db.isClosed());	0	1	35.81
	5	/	OCustomSQLFunctionsTest	testAbsDouble	assertTrue((Double)result.get(0).field("STR")==5.0);	assertEquals(Double.valueOf(5.0),"STR");	0	1	35.81
	6	/	OCustomSQLFunctionsTest	testAbsDouble	assertTrue((Double)result.get(0).field("STR")==5.0);	assertNull("STR");	0	1	35.81
	7	/	OCustomSQLFunctionsTest	testAbsDouble	assertTrue((Double)result.get(0).field("STR")==5.0);	assertFalse("STR");	0	1	35.81
	8	/	OCustomSQLFunctionsTest	testAbsDouble	assertTrue((Double)result.get(0).field("STR")==5.0);	assertNotNull("STR");	0	1	35.81
	9	/	OCustomSQLFunctionsTest	testAbsDouble	assertTrue((Double)result.get(0).field("STR")==5.0);	assertEquals(1,"STR");	0	1	35.81
7	0	orientechnologies/orientdb	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	1	1	46.47
	1	/	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertFalse(db.getTransaction().isActive()!=isActive());	0	1	46.47
	2	/	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertTrue(db.getTransaction().isActive()==isActive());	0	1	46.47
	3	/	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertNotNull(db);	0	1	46.47
	4	/	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertNull(db.getTransaction());	0	1	46.47
	5	/	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertNotEquals(null,db.getTransaction());	0	1	46.47
	6	/	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertEquals(false,db.getTransaction().isActive());	0	1	46.47
	7	/	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertSame(db,db.getTransaction().getDatabase());	0	1	46.47
	8	/	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertNotSame(null,db.getTransaction());	0	1	46.47
	9	/	ORollbackStatementExecutionTest	testBegin	assertTrue(db.getTransaction()==null||!db.getTransaction().isActive());	assertFalse(db.isClosed());	0	1	46.47
8	0	orientechnologies/orientdb	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	assertNotNull(resultSet);	0	1	64.2
	1	/	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	assertEquals(0,resultSet.stream().count());	0	1	64.2
	2	/	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	assertFalse(resultSet.hasNext());	0	1	64.2
	3	/	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	assertNull(resultSet.next());	0	1	64.2
	4	/	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	assertThrows(UnsupportedOperationException.class,"STR");	0	1	64.2
	5	/	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	assertFalse(resultSet.getMetadata().getColumnNames().isEmpty());	0	1	64.2
	6	/	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	assertNotEquals(0,resultSet.getMetadata().getColumnNames().size());	0	1	64.2
	7	/	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	assertNotNull(db);	0	1	64.2
	8	/	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	assertNotEquals(0,db.getClusters());	0	1	64.2
	9	/	OLuceneSearchOnIndexFunctionTest	shouldFindNothingOnEmptyQuery	assertThat(resultSet).hasSize(0);	assertEquals(8,db.getClusters());	0	1	64.2
9	0	orientechnologies/orientdb	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertNotNull(result);	0	1	33.29
	1	/	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertArrayEquals(newOType[]{OType.STRING},result);	0	1	33.29
	2	/	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertSame(keyType,result[0]);	0	1	33.29
	3	/	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertTrue(propertyIndexByKey.equals(propertyIndexByValue));	0	1	33.29
	4	/	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertEquals(OType.STRING,propertyIndexByKey.getType());	0	1	33.29
	5	/	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertEquals("STR",propertyIndexByKey.getName());	0	1	33.29
	6	/	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertTrue(propertyIndexByKey.areValuesUnique());	0	1	33.29
	7	/	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertFalse(propertyIndexByKey.isNullValuesIgnored());	0	1	33.29
	8	/	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertFalse(propertyIndexByKey.isAutomatic());	0	1	33.29
	9	/	OPropertyMapIndexDefinitionTest	testGetTypes	assertEquals(result.length,1);	assertEquals("STR",propertyIndexByValue.getIndexType().toString());	0	1	33.29
10	0	orientechnologies/orientdb	CharSerializerTest	testSerializeInWALChanges	assertEquals(charSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertNotNull(charSerializer);	0	1	86.4
	1	/	CharSerializerTest	testSerializeInWALChanges	assertEquals(charSerializer.getObjectSizeInByteBuffer(buffer,walChanges,serializationOffset),FIELD_SIZE);	assertTrue(charSerializerinstanceofOCharSerializer);	0	1	86.4
