TestID	OracleID	Project	ClassName	TestName	TrueOracle	GenOracle	MutationStrength
287	10	orientechnologies_orientdb	OClientConnectionManagerTest	testSimpleConnectDisconnect	assertNotNull(ret);	assertTrue(retinstanceofOClientConnection);	63
287	10	orientechnologies_orientdb	OClientConnectionManagerTest	testSimpleConnectDisconnect	assertNotNull(ret);	Mockito.verify(protocol).getServer();	0
288	10	TooTallNate_Java-WebSocket	HeadersTest	test_Add_RemoveHeaders	assertEquals("STR",client.removeHeader("STR"));	Stringresponse=client.removeHeader("STR");	0
288	10	TooTallNate_Java-WebSocket	HeadersTest	test_Add_RemoveHeaders	assertEquals("STR",client.removeHeader("STR"));	client.removeHeader("STR");	0
288	10	TooTallNate_Java-WebSocket	HeadersTest	test_Add_RemoveHeaders	assertEquals("STR",client.removeHeader("STR"));	Stringresult=client.removeHeader("STR");	0
288	10	TooTallNate_Java-WebSocket	HeadersTest	test_Add_RemoveHeaders	assertEquals("STR",client.removeHeader("STR"));	StringremoveHeader=client.removeHeader("STR");	0
288	10	TooTallNate_Java-WebSocket	HeadersTest	test_Add_RemoveHeaders	assertEquals("STR",client.removeHeader("STR"));	Stringremoved=client.removeHeader("STR");	0
288	10	TooTallNate_Java-WebSocket	HeadersTest	test_Add_RemoveHeaders	assertEquals("STR",client.removeHeader("STR"));	Stringremove=client.removeHeader("STR");	0
288	10	TooTallNate_Java-WebSocket	HeadersTest	test_Add_RemoveHeaders	assertEquals("STR",client.removeHeader("STR"));	Stringheader=client.removeHeader("STR");	0
288	10	TooTallNate_Java-WebSocket	HeadersTest	test_Add_RemoveHeaders	assertEquals("STR",client.removeHeader("STR"));	Stringexpected="STR";	0
290	10	orientechnologies_orientdb	OCompositeKeyTest	testEqualSameKeys	assertTrue(compositeKey.equals(anotherCompositeKey));	finalOCompositeKeyotherCompositeKey=newOCompositeKey();	0
290	10	orientechnologies_orientdb	OCompositeKeyTest	testEqualSameKeys	assertTrue(compositeKey.equals(anotherCompositeKey));	finalOCompositeKeyanotherCompositeKey2=newOCompositeKey();	0
292	10	jcodec_jcodec	EbmlUtilTest	testEbmlBytes	assertArrayEquals(newbyte[]{(byte)0x81},ebmlEncode(1));	byte[]bytes=EbmlUtil.ebmlEncode(123L);	0
292	10	jcodec_jcodec	EbmlUtilTest	testEbmlBytes	assertArrayEquals(newbyte[]{(byte)0x81},ebmlEncode(1));	byte[]bytes=EbmlUtil.ebmlEncode(1L);	0
292	10	jcodec_jcodec	EbmlUtilTest	testEbmlBytes	assertArrayEquals(newbyte[]{(byte)0x81},ebmlEncode(1));	byte[]bytes=EbmlUtil.ebmlEncode(1);	0
292	10	jcodec_jcodec	EbmlUtilTest	testEbmlBytes	assertArrayEquals(newbyte[]{(byte)0x81},ebmlEncode(1));	byte[]encoded=EbmlUtil.ebmlEncode(123L);	0
292	10	jcodec_jcodec	EbmlUtilTest	testEbmlBytes	assertArrayEquals(newbyte[]{(byte)0x81},ebmlEncode(1));	byte[]data=EbmlUtil.ebmlEncode(1L);	0
292	10	jcodec_jcodec	EbmlUtilTest	testEbmlBytes	assertArrayEquals(newbyte[]{(byte)0x81},ebmlEncode(1));	byte[]encoded=EbmlUtil.ebmlEncode(1L);	0
292	10	jcodec_jcodec	EbmlUtilTest	testEbmlBytes	assertArrayEquals(newbyte[]{(byte)0x81},ebmlEncode(1));	byte[]result=EbmlUtil.ebmlEncode(123L);	0
292	10	jcodec_jcodec	EbmlUtilTest	testEbmlBytes	assertArrayEquals(newbyte[]{(byte)0x81},ebmlEncode(1));	byte[]bytes=EbmlUtil.ebmlEncode(123);	0
292	10	jcodec_jcodec	EbmlUtilTest	testEbmlBytes	assertArrayEquals(newbyte[]{(byte)0x81},ebmlEncode(1));	byte[]data=EbmlUtil.ebmlEncode(1);	0
292	10	jcodec_jcodec	EbmlUtilTest	testEbmlBytes	assertArrayEquals(newbyte[]{(byte)0x81},ebmlEncode(1));	byte[]encoded=EbmlUtil.ebmlEncode(1);	0
293	10	cucumber-ltd_cucumber-pro-plugin-jvm	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	logger.info("STR");	0
293	10	cucumber-ltd_cucumber-pro-plugin-jvm	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	logger.info(LOG_MESSAGE);	0
293	10	cucumber-ltd_cucumber-pro-plugin-jvm	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	logger.info(Level.INFO);	0
293	10	cucumber-ltd_cucumber-pro-plugin-jvm	SystemLoggerTest	is_info_level_by_default	assertEquals(Logger.Level.INFO,logger.level);	logger.info("STR",Level.INFO);	0
294	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddNounsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	List<String>words=Arrays.asList("STR","STR");	0
294	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddNounsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	OpenKoreanTextProcessorJava.addNounsToDictionary(tokens);	0
294	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddNounsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	OpenKoreanTextProcessor.addNounsToDictionary(tokens);	0
294	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddNounsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	List<String>words=Arrays.asList("STR");	0
294	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddNounsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	List<String>wordsList=Arrays.asList("STR","STR");	0
294	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddNounsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	List<String>words=Arrays.asList("STR","STR","STR");	0
294	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddNounsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	KoreanTokenizer.addNounsToDictionary(tokens);	0
294	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddNounsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	List<KoreanTokenizer.KoreanToken>words2=OpenKoreanTextProcessorJava.tokenize(text);	0
294	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddNounsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	List<KoreanTokenizer.KoreanToken>words2=OpenKoreanTextProcessorJava.tokenize(tokens);	0
294	10	open-korean-text_open-korean-text	OpenKoreanProcessorJavaTest	testAddNounsToDictionary	assertEquals("STR",OpenKoreanTextProcessorJava.tokensToJavaStringList(tokens).toString());	List<String>words=Collections.singletonList("STR");	0
295	10	fluenda_ParCEFone	MacAddressTest	testAddressMulticastNotLocal	assertFalse(macAddress.equals(newMacAddress(LOCAL_ADDRESS)));	assertFalse(macAddress.equals(null));	67
295	10	fluenda_ParCEFone	MacAddressTest	testAddressMulticastNotLocal	assertFalse(macAddress.equals(newMacAddress(LOCAL_ADDRESS)));	assertFalse(macAddress.equals("STR"));	67
295	10	fluenda_ParCEFone	MacAddressTest	testAddressMulticastNotLocal	assertFalse(macAddress.equals(newMacAddress(LOCAL_ADDRESS)));	assertFalse(macAddress.equals(null));	67
297	10	sofastack_sofa-bolt	LifeCycleTest	testAvailabilityCheck	assertTrue(testFunctionAvailable(false));	server.shutdown();	0
297	10	sofastack_sofa-bolt	LifeCycleTest	testAvailabilityCheck	assertTrue(testFunctionAvailable(false));	server.get().shutdown();	0
297	10	sofastack_sofa-bolt	LifeCycleTest	testAvailabilityCheck	assertTrue(testFunctionAvailable(false));	Serverserver=mock(Server.class);	0
297	10	sofastack_sofa-bolt	LifeCycleTest	testAvailabilityCheck	assertTrue(testFunctionAvailable(false));	Serverserver=newServer(){@Overridepublicvoidshutdown(){}};	0
297	10	sofastack_sofa-bolt	LifeCycleTest	testAvailabilityCheck	assertTrue(testFunctionAvailable(false));	Serverserver=newServer(){@Overridepublicvoidshutdown(){return;	0
297	10	sofastack_sofa-bolt	LifeCycleTest	testAvailabilityCheck	assertTrue(testFunctionAvailable(false));	Serverserver=newServer(){@Overridepublicvoidshutdown()throwsException{}};	0
297	10	sofastack_sofa-bolt	LifeCycleTest	testAvailabilityCheck	assertTrue(testFunctionAvailable(false));	Serverserver=newServer("STR"){@Overridepublicvoidshutdown(){}};	0
297	10	sofastack_sofa-bolt	LifeCycleTest	testAvailabilityCheck	assertTrue(testFunctionAvailable(false));	Serverserver=newServer();	0
297	10	sofastack_sofa-bolt	LifeCycleTest	testAvailabilityCheck	assertTrue(testFunctionAvailable(false));	server.setAvailability("STR");	0
297	10	sofastack_sofa-bolt	LifeCycleTest	testAvailabilityCheck	assertTrue(testFunctionAvailable(false));	Serverserver=newServer("STR");	0
298	10	rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest	defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultRocketMqProducerproducer=newDefaultRocketMqProducer();	0
298	10	rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest	defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultRocketMqProducerproducer=(DefaultRocketMqProducer)this.context.getBean(RocketMqProducer.class);	0
298	10	rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest	defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultRocketMqProducerproducer=(DefaultRocketMqProducer)RocketMqAutoConfiguration.getInstance().getProducer();	0
298	10	rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest	defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultRocketMqProducerproducer=(DefaultRocketMqProducer)this.context.getBean(TestRocketMqProducer.class);	0
298	10	rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest	defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultRocketMqProducerproducer=(DefaultRocketMqProducer)this.context.getBean("STR");	0
298	10	rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest	defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultRocketMqProducerproducer=(DefaultRocketMqProducer)this.context.getBean("STR",RocketMqProducer.class);	0
298	10	rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest	defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultRocketMqProducerproducer=(DefaultRocketMqProducer)configuration.getProducer();	0
298	10	rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest	defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultRocketMqProducerproducer=(DefaultRocketMqProducer)RocketMqConfiguration.getInstance().getProducer();	0
298	10	rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest	defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultMQProducerproducer=(DefaultMQProducer)RocketMqAutoConfiguration.getInstance().getProducer();	0
298	10	rhwayfun_spring-boot-rocketmq-starter	RocketMqAutoConfigurationTest	defaultRocketMqProducer	assertTrue(this.context.containsBean("STR"));	DefaultRocketMqProducerproducer=getRocketMqProducer();	0
300	10	OpenLiberty_ci.common	DevUtilTest	testGetFileFromConfigDirectory	assertTrue(configFile.exists());	assertNotNull(configFile);	70
300	10	OpenLiberty_ci.common	DevUtilTest	testGetFileFromConfigDirectory	assertTrue(configFile.exists());	assertNotNull(configFile);	70
300	10	OpenLiberty_ci.common	DevUtilTest	testGetFileFromConfigDirectory	assertTrue(configFile.exists());	assertEquals(tempTextFile,configFile);	70
302	10	rockagen_commons-lib	OPLogTest	testDescription	assertEquals("STR",value);	assertNotNull(value);	100
303	10	sofastack_sofa-bolt	GlobalSwitchTest	testDefaultvalue	assertFalse(client1.isConnectionMonitorSwitchOn());	assertEquals(false,client1.isConnectionMonitorSwitchOn());	36
305	10	adlnet_jxapi	ContentActivitiesTest	testSetCategory	assertNotNull(actual);	assertEquals(expected,actual);	100
305	10	adlnet_jxapi	ContentActivitiesTest	testSetCategory	assertNotNull(actual);	assertEquals(expected.size(),actual.size());	100
305	10	adlnet_jxapi	ContentActivitiesTest	testSetCategory	assertNotNull(actual);	assertEquals(expected,actual);	100
305	10	adlnet_jxapi	ContentActivitiesTest	testSetCategory	assertNotNull(actual);	assertEquals(2,actual.size());	100
306	10	TooTallNate_Java-WebSocket	FramedataImpl1Test	testSetters	assertEquals(false,frame.isFin());	assertFalse(frame.isFin());	50
306	10	TooTallNate_Java-WebSocket	FramedataImpl1Test	testSetters	assertEquals(false,frame.isFin());	assertFalse(frame.isFin());	50
306	10	TooTallNate_Java-WebSocket	FramedataImpl1Test	testSetters	assertEquals(false,frame.isFin());	assertFalse(frame.isFin());	50
308	10	sofastack_sofa-bolt	RpcAddressParserTest	testParserConnectTimeout	assertEquals("STR",btUrl.getIp());	assertNotNull(btUrl.getIp());	26
309	10	cucumber-ltd_cucumber-pro-plugin-jvm	CiEnvironmentTest	recognises_circle	assertEquals("STR",CIEnvironment.detect(env).getCiName());	env.put("STR","STR");	0
309	10	cucumber-ltd_cucumber-pro-plugin-jvm	CiEnvironmentTest	recognises_circle	assertEquals("STR",CIEnvironment.detect(env).getCiName());	CIEnvironmentenv2=newCIEnvironment("STR","STR","STR","STR");	0
310	10	orientechnologies_orientdb	OElementTest	testGetSetProperty	assertTrue(names.contains("STR"));	assertEquals(3,names.size());	84
313	10	arnohaase_a-foundation	AHashMapTest	testEqualityIdentity	assertEquals(key1,key2);	map.put(key1,"STR");	0
313	10	arnohaase_a-foundation	AHashMapTest	testEqualityIdentity	assertEquals(key1,key2);	finalStringkey4=newString("STR");	0
313	10	arnohaase_a-foundation	AHashMapTest	testEqualityIdentity	assertEquals(key1,key2);	map.put(key1,key2);	0
313	10	arnohaase_a-foundation	AHashMapTest	testEqualityIdentity	assertEquals(key1,key2);	finalStringkey4="STR";	0
313	10	arnohaase_a-foundation	AHashMapTest	testEqualityIdentity	assertEquals(key1,key2);	assertEquals(map.size(),0);	0
314	10	TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleTest	same_cells_means_same_puzzle	assertEquals(a,b);	Puzzlec=newPuzzle(swap(getSolution(),8,3));	0
314	10	TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleTest	same_cells_means_same_puzzle	assertEquals(a,b);	Puzzlec=newPuzzle(swap(getSolution(),8,4));	0
314	10	TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleTest	same_cells_means_same_puzzle	assertEquals(a,b);	Puzzlec=newPuzzle(swap(getSolution(),8,2));	0
314	10	TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleTest	same_cells_means_same_puzzle	assertEquals(a,b);	Puzzlec=newPuzzle(swap(getSolution(),8,1));	0
314	10	TeachingKidsProgramming_TeachingKidsProgramming.Source.Java	PuzzleTest	same_cells_means_same_puzzle	assertEquals(a,b);	Puzzlec=newPuzzle(swap(getSolution(),9,3));	0
315	10	orientechnologies_orientdb	HttpCommandTest	commandWithPosParams	assertEquals(post("STR"+getDatabaseName()+"STR").payload("STR",CONTENT.TEXT).setUserName("STR").setUserPassword("STR").getResponse().getStatusLine().getStatusCode(),200);	Stringjson=FileHelper.getStringFrom("STR");	0
315	10	orientechnologies_orientdb	HttpCommandTest	commandWithPosParams	assertEquals(post("STR"+getDatabaseName()+"STR").payload("STR",CONTENT.TEXT).setUserName("STR").setUserPassword("STR").getResponse().getStatusLine().getStatusCode(),200);	Stringjson=FileHelper.getStringFrom("STR"+getDatabaseName()+"STR");	0
315	10	orientechnologies_orientdb	HttpCommandTest	commandWithPosParams	assertEquals(post("STR"+getDatabaseName()+"STR").payload("STR",CONTENT.TEXT).setUserName("STR").setUserPassword("STR").getResponse().getStatusLine().getStatusCode(),200);	Stringjson=readFileAsString("STR"+getDatabaseName()+"STR");	0
315	10	orientechnologies_orientdb	HttpCommandTest	commandWithPosParams	assertEquals(post("STR"+getDatabaseName()+"STR").payload("STR",CONTENT.TEXT).setUserName("STR").setUserPassword("STR").getResponse().getStatusLine().getStatusCode(),200);	Stringjson=readFileAsString("STR");	0
315	10	orientechnologies_orientdb	HttpCommandTest	commandWithPosParams	assertEquals(post("STR"+getDatabaseName()+"STR").payload("STR",CONTENT.TEXT).setUserName("STR").setUserPassword("STR").getResponse().getStatusLine().getStatusCode(),200);	Stringjson=readFileAsString(getClass().getResource("STR"),"STR");	0
315	10	orientechnologies_orientdb	HttpCommandTest	commandWithPosParams	assertEquals(post("STR"+getDatabaseName()+"STR").payload("STR",CONTENT.TEXT).setUserName("STR").setUserPassword("STR").getResponse().getStatusLine().getStatusCode(),200);	Stringjson=FileHelper.getStringFrom("STR"+getDatabaseName()+"STR","STR");	0
315	10	orientechnologies_orientdb	HttpCommandTest	commandWithPosParams	assertEquals(post("STR"+getDatabaseName()+"STR").payload("STR",CONTENT.TEXT).setUserName("STR").setUserPassword("STR").getResponse().getStatusLine().getStatusCode(),200);	Stringjson=readFileAsString(getClass().getResource("STR"),"STR"+getDatabaseName()+"STR");	0
315	10	orientechnologies_orientdb	HttpCommandTest	commandWithPosParams	assertEquals(post("STR"+getDatabaseName()+"STR").payload("STR",CONTENT.TEXT).setUserName("STR").setUserPassword("STR").getResponse().getStatusLine().getStatusCode(),200);	Stringjson=FileHelper.getStringFrom(getClass(),"STR");	0
315	10	orientechnologies_orientdb	HttpCommandTest	commandWithPosParams	assertEquals(post("STR"+getDatabaseName()+"STR").payload("STR",CONTENT.TEXT).setUserName("STR").setUserPassword("STR").getResponse().getStatusLine().getStatusCode(),200);	Stringjson=readFileFromClassPathOrPath("STR");	0
315	10	orientechnologies_orientdb	HttpCommandTest	commandWithPosParams	assertEquals(post("STR"+getDatabaseName()+"STR").payload("STR",CONTENT.TEXT).setUserName("STR").setUserPassword("STR").getResponse().getStatusLine().getStatusCode(),200);	Stringjson=FileHelper.getStringFrom("STR","STR");	0
318	10	PeterisP_morphology	MorphologyTest	jāmāk	assertTrue(jāmāk.isRecognized());	assertTrue(j��m�IF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGE);	32
318	10	PeterisP_morphology	MorphologyTest	jāmāk	assertTrue(jāmāk.isRecognized());	assertTrue(j��m��k.isRecognized());	32
318	10	PeterisP_morphology	MorphologyTest	jāmāk	assertTrue(jāmāk.isRecognized());	assertFalse(j��m��k.isRecognized());	32
318	10	PeterisP_morphology	MorphologyTest	jāmāk	assertTrue(jāmāk.isRecognized());	assertTrue(j��m�IF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGEIF_ICMPGELDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_ENDLDC_END);	32
